Product;Like;Buy;Try;Belief;Age;Gender;Education;Income;Politics_1;Duration__in_seconds_;Gender_4_TEXT;Atlantic;Line;id;Group
Nuggets;4;4;1;75;40;1;4;2;3;145;;1;4;459;Four
Meatballs;5;5;1;80;40;1;4;2;3;145;;1;4;459;Four
Burger;5;3;1;81;40;2;5;4;2;304;;1;4;462;Control
Sausages;2;2;0;42;40;2;5;4;2;304;;1;4;462;Control
Nuggets;3;3;1;81;40;2;5;4;2;304;;1;4;462;Control
Meatballs;2;3;1;82;40;2;5;4;2;304;;1;4;462;Control
Burger;5;2;1;20;37;2;8;4;3;174;;1;4;463;Four
Sausages;5;2;1;26;37;2;8;4;3;174;;1;4;463;Four
Nuggets;5;2;1;29;37;2;8;4;3;174;;1;4;463;Four
Meatballs;5;2;1;30;37;2;8;4;3;174;;1;4;463;Four
Burger;4;4;1;56;34;1;6;2;1;95;;1;4;469;Control
Sausages;4;5;1;72;34;1;6;2;1;95;;1;4;469;Control
Nuggets;5;6;1;77;34;1;6;2;1;95;;1;4;469;Control
Meatballs;5;6;1;79;34;1;6;2;1;95;;1;4;469;Control
Burger;4;5;1;61;51;1;7;4;2;118;;1;4;473;Control
Sausages;4;5;1;62;51;1;7;4;2;118;;1;4;473;Control
Nuggets;4;3;1;45;51;1;7;4;2;118;;1;4;473;Control
Meatballs;4;4;1;55;51;1;7;4;2;118;;1;4;473;Control
Burger;7;7;1;80;54;2;7;5;4;128;;1;4;478;Four
Sausages;2;2;1;28;54;2;7;5;4;128;;1;4;478;Four
Nuggets;1;1;1;17;54;2;7;5;4;128;;1;4;478;Four
Meatballs;5;4;1;47;54;2;7;5;4;128;;1;4;478;Four
