Product;Like;Buy;Try;Belief;Age;Gender;Education;Income;Politics_1;Duration__in_seconds_;Gender_4_TEXT;Atlantic;Line;id;Group
Burger;5;2;1;40;28;1;7;2;4;202;;1;4;355;Five
Sausages;6;3;1;31;28;1;7;2;4;202;;1;4;355;Five
Nuggets;3;2;1;51;28;1;7;2;4;202;;1;4;355;Five
Meatballs;6;2;1;40;28;1;7;2;4;202;;1;4;355;Five
Burger;4;4;1;63;30;2;8;5;2;311;;1;4;358;Control
Sausages;5;5;1;72;30;2;8;5;2;311;;1;4;358;Control
Nuggets;4;2;1;66;30;2;8;5;2;311;;1;4;358;Control
Meatballs;3;4;1;60;30;2;8;5;2;311;;1;4;358;Control
Burger;3;1;0;28;77;1;5;3;6;164;;1;4;363;Control
Sausages;2;1;0;34;77;1;5;3;6;164;;1;4;363;Control
Nuggets;3;1;0;34;77;1;5;3;6;164;;1;4;363;Control
Meatballs;3;1;0;34;77;1;5;3;6;164;;1;4;363;Control
Burger;5;4;1;30;35;1;7;3;4;218;;1;4;364;Control
Sausages;5;5;1;61;35;1;7;3;4;218;;1;4;364;Control
Nuggets;4;3;1;32;35;1;7;3;4;218;;1;4;364;Control
Meatballs;5;4;1;50;35;1;7;3;4;218;;1;4;364;Control
Burger;7;5;1;70;30;1;7;3;2;91;;1;4;374;Control
Sausages;5;5;1;60;30;1;7;3;2;91;;1;4;374;Control
Nuggets;7;7;1;90;30;1;7;3;2;91;;1;4;374;Control
Meatballs;5;4;1;40;30;1;7;3;2;91;;1;4;374;Control
Burger;2;2;0;29;51;1;8;5;6;116;;1;4;376;Five
Sausages;4;3;1;59;51;1;8;5;6;116;;1;4;376;Five
Nuggets;2;2;0;23;51;1;8;5;6;116;;1;4;376;Five
Meatballs;4;2;1;44;51;1;8;5;6;116;;1;4;376;Five
Burger;2;1;0;50;33;1;5;3;6;607;;1;4;381;Control
Sausages;1;1;0;50;33;1;5;3;6;607;;1;4;381;Control
Nuggets;1;1;0;70;33;1;5;3;6;607;;1;4;381;Control
Meatballs;1;1;0;60;33;1;5;3;6;607;;1;4;381;Control
Burger;5;2;0;40;21;1;4;2;3;382;;1;4;382;Five
Sausages;5;5;1;72;21;1;4;2;3;382;;1;4;382;Five
Nuggets;5;6;1;86;21;1;4;2;3;382;;1;4;382;Five
Meatballs;5;4;1;50;21;1;4;2;3;382;;1;4;382;Five
Burger;5;4;1;40;32;2;8;3;2;463;;1;4;388;Five
Sausages;5;6;1;65;32;2;8;3;2;463;;1;4;388;Five
Nuggets;6;5;1;70;32;2;8;3;2;463;;1;4;388;Five
Meatballs;5;5;1;55;32;2;8;3;2;463;;1;4;388;Five
Burger;3;3;1;71;59;1;7;2;4;144;;1;4;389;Control
Sausages;1;1;1;60;59;1;7;2;4;144;;1;4;389;Control
Nuggets;1;1;0;30;59;1;7;2;4;144;;1;4;389;Control
Meatballs;1;1;0;14;59;1;7;2;4;144;;1;4;389;Control
Burger;5;4;1;23;36;2;7;2;3;211;;1;4;394;Five
Sausages;5;6;1;39;36;2;7;2;3;211;;1;4;394;Five
Nuggets;2;5;1;26;36;2;7;2;3;211;;1;4;394;Five
Meatballs;3;5;1;36;36;2;7;2;3;211;;1;4;394;Five
Burger;4;4;1;82;60;2;7;4;3;128;;1;4;401;Control
Sausages;3;2;1;66;60;2;7;4;3;128;;1;4;401;Control
Nuggets;1;1;0;20;60;2;7;4;3;128;;1;4;401;Control
Meatballs;3;4;1;56;60;2;7;4;3;128;;1;4;401;Control
Burger;4;1;1;50;72;4;5;2;5;141;sissy;1;4;407;Control
Sausages;4;1;1;81;72;4;5;2;5;141;sissy;1;4;407;Control
Nuggets;4;1;1;71;72;4;5;2;5;141;sissy;1;4;407;Control
Meatballs;4;1;1;39;72;4;5;2;5;141;sissy;1;4;407;Control
Burger;5;3;1;80;34;2;7;4;6;111;;1;4;408;Control
Sausages;4;3;1;64;34;2;7;4;6;111;;1;4;408;Control
Nuggets;5;4;1;81;34;2;7;4;6;111;;1;4;408;Control
Meatballs;4;3;0;50;34;2;7;4;6;111;;1;4;408;Control
Burger;1;3;1;53;49;1;6;4;3;139;;1;4;411;Five
Sausages;6;5;1;96;49;1;6;4;3;139;;1;4;411;Five
Nuggets;2;1;1;92;49;1;6;4;3;139;;1;4;411;Five
Meatballs;5;4;1;96;49;1;6;4;3;139;;1;4;411;Five
Burger;7;5;1;75;32;2;5;2;4;248;;1;4;421;Five
Sausages;5;5;1;90;32;2;5;2;4;248;;1;4;421;Five
Nuggets;2;2;0;30;32;2;5;2;4;248;;1;4;421;Five
Meatballs;2;2;1;60;32;2;5;2;4;248;;1;4;421;Five
Burger;5;5;1;61;28;2;8;2;2;153;;1;4;423;Five
Sausages;5;5;1;60;28;2;8;2;2;153;;1;4;423;Five
Nuggets;5;5;1;70;28;2;8;2;2;153;;1;4;423;Five
Meatballs;6;5;1;69;28;2;8;2;2;153;;1;4;423;Five
Burger;2;1;0;30;50;1;7;2;6;209;;1;4;426;Five
Sausages;3;1;0;36;50;1;7;2;6;209;;1;4;426;Five
Nuggets;3;1;0;36;50;1;7;2;6;209;;1;4;426;Five
Meatballs;4;1;0;31;50;1;7;2;6;209;;1;4;426;Five
Burger;6;5;1;40;42;1;7;4;3;105;;1;4;439;Control
Sausages;5;4;1;40;42;1;7;4;3;105;;1;4;439;Control
Nuggets;5;4;1;40;42;1;7;4;3;105;;1;4;439;Control
Meatballs;4;3;1;30;42;1;7;4;3;105;;1;4;439;Control
Burger;6;5;0;34;36;2;7;3;2;504;;1;4;440;Five
Sausages;6;6;1;70;36;2;7;3;2;504;;1;4;440;Five
Nuggets;6;7;1;61;36;2;7;3;2;504;;1;4;440;Five
Meatballs;7;6;1;73;36;2;7;3;2;504;;1;4;440;Five
Burger;4;3;1;80;60;1;8;4;4;208;;1;4;445;Control
Sausages;2;2;1;80;60;1;8;4;4;208;;1;4;445;Control
Nuggets;2;1;1;75;60;1;8;4;4;208;;1;4;445;Control
Meatballs;2;2;1;65;60;1;8;4;4;208;;1;4;445;Control
Burger;5;6;1;40;31;2;8;4;1;190;;1;4;448;Five
Sausages;5;5;1;35;31;2;8;4;1;190;;1;4;448;Five
Nuggets;2;4;1;30;31;2;8;4;1;190;;1;4;448;Five
Meatballs;6;6;1;50;31;2;8;4;1;190;;1;4;448;Five
Burger;3;3;0;64;67;2;7;4;4;270;;1;4;454;Five
Sausages;5;4;1;86;67;2;7;4;4;270;;1;4;454;Five
Nuggets;4;3;0;67;67;2;7;4;4;270;;1;4;454;Five
Meatballs;5;4;1;87;67;2;7;4;4;270;;1;4;454;Five
Burger;3;5;1;50;18;2;4;4;3;105;;1;4;455;Control
Sausages;2;2;0;20;18;2;4;4;3;105;;1;4;455;Control
Nuggets;2;2;0;16;18;2;4;4;3;105;;1;4;455;Control
Meatballs;2;2;0;11;18;2;4;4;3;105;;1;4;455;Control
Burger;5;3;1;81;40;2;5;4;2;304;;1;4;462;Control
Sausages;2;2;0;42;40;2;5;4;2;304;;1;4;462;Control
Nuggets;3;3;1;81;40;2;5;4;2;304;;1;4;462;Control
Meatballs;2;3;1;82;40;2;5;4;2;304;;1;4;462;Control
Burger;2;2;1;30;47;1;8;4;3;184;;1;4;466;Five
Sausages;2;2;1;25;47;1;8;4;3;184;;1;4;466;Five
Nuggets;3;3;1;36;47;1;8;4;3;184;;1;4;466;Five
Meatballs;3;3;1;36;47;1;8;4;3;184;;1;4;466;Five
Burger;3;5;1;70;53;1;4;3;2;161;;1;4;468;Five
Sausages;6;6;1;81;53;1;4;3;2;161;;1;4;468;Five
Nuggets;2;4;0;50;53;1;4;3;2;161;;1;4;468;Five
Meatballs;6;6;1;83;53;1;4;3;2;161;;1;4;468;Five
Burger;4;4;1;56;34;1;6;2;1;95;;1;4;469;Control
Sausages;4;5;1;72;34;1;6;2;1;95;;1;4;469;Control
